"";"species_phylacine";"hedge";"ledge";"hed";"hedge_rank";"ledge_rank";"hed_rank";"ED";"ES";"QEbased";"X2Hbased";"termBL";"meanD";"Order.1.2";"Family.1.2";"Genus.1.2";"Species.1.2";"Terrestrial";"Marine";"Freshwater";"Aerial";"Life.Habit.Method";"Life.Habit.Source";"Mass.g";"Mass.Method";"Mass.Source";"Mass.Comparison";"Mass.Comparison.Source";"Island.Endemicity";"IUCN.Status.1.2";"Added.IUCN.Status.1.2";"Diet.Plant";"Diet.Vertebrate";"Diet.Invertebrate";"Diet.Method";"Diet.Source";"range_size";"species_currentIUCN"
"1073";"Cryptochloris_wintoni";4,0262684346196;0,124523766019163;4,15079220063877;120;5318;1471;8,45775705339869;10,292138828125;0,000814846479771107;0,000929384586049291;2,11624;106,671828994169;"Afrosoricida";"Chrysochloridae";"Cryptochloris";"wintoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";24,9;"Reported";"Global Ecology and Biogeography 18 :19-29 (2009)";NA;NA;"Occurs on mainland";"CR";"No";0;60;40;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";0;"Cryptochloris wintoni"
"802";"Chrotogale_owstoni";4,00020662714694;5,52409486606006;9,524301493207;121;885;453;13,6678669012503;12,749731835022;5,44961021614866e-05;7,20878764590216e-05;9,51372;93,023314544675;"Carnivora";"Viverridae";"Chrotogale";"owstoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";3250;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";20;10;70;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";512180,266765367;"Chrotogale owstoni"
"4051";"Pithecia_milleri";3,91278643387899;0,121014013418938;4,03380044729793;122;5319;1537;7,73444610689217;7,67600106323242;5,49872817506311e-05;6,86131816798776e-05;3,936895;91,3315820519637;"Primates";"Pitheciidae";"Pithecia";"milleri";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1537,5;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"DD";"No";70;30;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";0;"Pithecia milleri"
"4911";"Spalax_arenarius";3,85246260000007;5,3200674000001;9,17253000000017;123;931;477;12,7067802323844;15,2502137754822;5,56667295817741e-05;7,67855317884923e-05;9,17253;82,2634424481221;"Rodentia";"Spalacidae";"Spalax";"arenarius";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";520;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";46561,8424332152;"Spalax arenarius"
"445";"Bubalus_mindorensis";3,8422929737981;0,118833803313343;3,96112677711145;124;5322;1576;4,86089059217824;5,328648139534;4,20011541500285e-06;5,72539683168354e-06;3,38649;91,6659336563197;"Cetartiodactyla";"Bovidae";"Bubalus";"mindorensis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";224000;"Reported";"Rozzi, R. 2017. A new extinct dwarfed buffalo from Sulawesi and the evolution of the subgenus Anoa: an interdisciplinary perspective. Quaternary Science Reviews 157:188-205.";NA;NA;"Occurs only on isolated islands";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Bubalus mindorensis"
"773";"Chiropotes_satanas";3,76582377474269;0,116468776538434;3,88229255128112;125;5323;1621;7,58982910689217;6,36088087524414;4,61874116017335e-05;5,78408758948492e-05;2,931365;91,3312088818384;"Primates";"Pitheciidae";"Chiropotes";"satanas";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";3000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";90;0;10;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";391119,476439007;"Chiropotes satanas"
"388";"Beatragus_hunteri";3,75734350000008;0,116206500000003;3,87355000000008;126;5324;1624;4,44796890406021;4,84917615597725;1,17517896471551e-06;1,61237896449279e-06;3,28259;91,5426593911851;"Cetartiodactyla";"Bovidae";"Beatragus";"hunteri";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";80000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Beatragus hunteri"
"1343";"Dipodomys_gravipes";3,72119499500001;0,115088505000001;3,83628350000001;127;5325;1646;5,79801209949411;4,43953215869904;8,54436077714023e-06;1,14020773110113e-05;3,44325;87,1318821728692;"Rodentia";"Heteromyidae";"Dipodomys";"gravipes";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";84;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";80;0;20;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";27937,1054599291;"Dipodomys gravipes"
"3283";"Nelsonia_goldmani";3,7040548944;5,1151234256;8,81917832;128;976;511;14,3054920652473;15,2461399521637;9,30894060203678e-06;1,30215945933458e-05;8,781835;77,1738685731435;"Rodentia";"Cricetidae";"Nelsonia";"goldmani";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";28,5;"Reported";"Global Ecology and Biogeography 17: 274-283 (2008)";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";27937,1054599291;"Nelsonia goldmani"
"2082";"Hypogeomys_antimena";3,6640842;5,0599258;8,72401;129;996;520;7,574067199362;8,4298416709137;9,12434036485087e-06;1,25319563338309e-05;3,4178;78,1330914148516;"Rodentia";"Nesomyidae";"Hypogeomys";"antimena";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1250;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Hypogeomys antimena"
"615";"Cebus_aequatorialis";3,61420216571025;0,111779448424028;3,72598161413428;130;5326;1712;5,65148418201055;4,69384295902252;1,43758589459337e-05;1,82625498051069e-05;2,54315;91,2796438406791;"Primates";"Cebidae";"Cebus";"aequatorialis";1;0;0;0;"Imputed";"PHYLACINE 1.2";2175;"Reported";"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.";NA;NA;"Occurs on mainland";"CR";"No";72;9;19;"Imputed 000 Species";"PHYLACINE 1.2";0;"Cebus aequatorialis"
"5460";"Zaglossus_bruijnii";3,60056107482844;0,111357559015313;3,71191863384375;131;5327;1722;36,1863449880952;14,094241875;0,0174492048888277;0,0123591936555302;3,049695;217,592762239753;"Monotremata";"Tachyglossidae";"Zaglossus";"bruijnii";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";7800;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on large land bridge islands";"CR";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";242121,580652719;"Zaglossus bruijnii"
"5339";"Tylomys_bullaris";3,5382797305135;0,109431331871552;3,64771106238506;132;5328;1756;6,69726585645302;6,27322193887472;1,5771183412117e-06;2,2251433580333e-06;3,250915;76,911078090379;"Rodentia";"Cricetidae";"Tylomys";"bullaris";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";280;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Tylomys bullaris"
"3560";"Okapia_johnstoni";3,5256907455;4,8688110295;8,394501775;133;1044;542;14,1000797718652;17,8557818603516;0,000109109122499045;0,000144442346107604;7,8;91,8229720459612;"Cetartiodactyla";"Giraffidae";"Okapia";"johnstoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";230001,1;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";484243,161305438;"Okapia johnstoni"
"4943";"Spilocuscus_wilsoni";3,5249568526675;0,109019284103119;3,63397613677062;134;5329;1762;7,54722500927631;6,03951391235351;0,000194624107022702;0,000218589407831365;2,973015;181,119649412622;"Diprotodontia";"Phalangeridae";"Spilocuscus";"wilsoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";3262,3;"Reported";"Journal of Mammalogy 85:825-833 (2004)";NA;NA;"Occurs only on isolated islands";"CR";"No";100;0;0;"Transformed 000 Species";"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.";27937,1054599291;"Spilocuscus wilsoni"
"5143";"Tarsius_sangirensis";3,48660226173818;4,8148316947813;8,30143395651948;135;1064;549;15,6292144253302;17,7938755078125;0,000605165598997965;0,000733968728816847;7,928535;93,1348574301149;"Primates";"Tarsiidae";"Tarsius";"sangirensis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";171,3;"Assumed isometric based on skull size";"PC Wright, EL Simons and S Gursky (eds), Tarsiers: Past, Present, and Future, pp. 179-195 (2003) Rutgers University Press, New Brunswick, NJ. Groves CP. The tarsiers of Sulawesi";"Tarsius_tarsier";"Groves CP. The tarsiers of Sulawesi. In: PC Wright, EL Simons and S Gursky (eds), Tarsiers: Past, Present, and Future, pp. 179-195. Rutgers University Press, New Brunswick, NJ. ( 2003)";"Occurs only on isolated islands";"EN";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Tarsius sangirensis"
"5445";"Xenomys_nelsoni";3,47845571136;4,80358169664;8,282037408;136;1068;550;11,7742892239555;12,9986993510819;6,47614996993134e-06;9,08907708225045e-06;8,28184;77,1670785491339;"Rodentia";"Cricetidae";"Xenomys";"nelsoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";130;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Transformed 000 Species";"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.";46561,8424332152;"Xenomys nelsoni"
"47";"Addax_nasomaculatus";3,47499591689672;0,107474100522579;3,5824700174193;137;5330;1785;4,52069985229688;5,30603665402412;1,43772654599223e-06;1,97796073060266e-06;3,58247;91,5436196484308;"Cetartiodactyla";"Bovidae";"Addax";"nasomaculatus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";70000,3;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";223496,843679433;"Addax nasomaculatus"
"3719";"Parantechinus_apicalis";3,46158330002637;4,78028170003642;8,24186500006279;138;1073;553;9,71984033778261;10,0497914868164;0,000323757239470325;0,000346891384260123;8,241865;181,11476046047;"Dasyuromorphia";"Dasyuridae";"Parantechinus";"apicalis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";68,8;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";30;0;70;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";46561,8424332152;"Parantechinus apicalis"
"1551";"Eulemur_flavifrons";3,41157152856506;0,105512521502012;3,51708405006708;139;5331;1813;8,28069931131346;7,23829235946655;3,20961250246155e-05;4,17828542972448e-05;3,221045;92,7603840790602;"Primates";"Lemuridae";"Eulemur";"flavifrons";1;0;0;0;"Imputed";"PHYLACINE 1.2";1850;"Reported";"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.";NA;NA;"Occurs only on isolated islands";"CR";"No";100;0;0;"Imputed 000 Species";"PHYLACINE 1.2";37249,4739465721;"Eulemur flavifrons"
"474";"Callicebus_barbarabrownae";3,39823592625456;0,10510008019344;3,503336006448;140;5332;1819;7,17877028871036;6,69982928161621;3,61342090532577e-05;4,5143943258435e-05;3,04973;91,3096721274224;"Primates";"Pitheciidae";"Callicebus";"barbarabrownae";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1228,7;"Assumed isometric based on head-body length";"Fieldiana Zoology 55: 1-109 (1990)";"Callicebus_personatus";"Fieldiana Zoology 55: 1-109 (1990)";"Occurs on mainland";"CR";"No";80;0;20;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";260746,317626005;"Callicebus barbarabrownae"
"3904";"Phalanger_matanim";3,39805523486342;0,1050944917999;3,50314972666332;141;5333;1820;8,02081080881741;7,30553658889771;0,000237465928092474;0,000266657992742509;3,50308;181,118807012519;"Diprotodontia";"Phalangeridae";"Phalanger";"matanim";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1550;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on large land bridge islands";"CR";"No";80;10;10;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Phalanger matanim"
"619";"Cebus_cesarae";3,37272174602275;0,104310981835755;3,4770327278585;142;5334;1837;5,54455659039057;4,50927671291351;1,34206865309798e-05;1,69632638635979e-05;2,604455;91,2797197367518;"Primates";"Cebidae";"Cebus";"cesarae";1;0;0;0;"Imputed";"PHYLACINE 1.2";2491,2;"Imputed";"PHYLACINE 1.2";NA;NA;"Occurs on mainland";"DD";"No";72;9;19;"Imputed 000 Species";"PHYLACINE 1.2";0;"Cebus cesarae"
"71";"Ailurops_melanotis";3,340581508625;0,103316953875;3,4438984625;143;5335;1862;9,4783560968627;9,33031567382812;0,000495308722251768;0,000551710451489704;3,31369;181,12966942377;"Diprotodontia";"Phalangeridae";"Ailurops";"melanotis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";6669;"Assumed isometric based on mandible size";"Zoologische Abhandlungen Dresden 34: 187-197 (1977)";"Ailurops_ursinus";"Zoologische Abhandlungen Dresden 34: 187-197 (1977)";"Occurs only on isolated islands";"CR";"No";100;0;0;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";27937,1054599291;"Ailurops melanotis"
"5400";"Vandeleuria_nolthenii";3,32593303343749;4,59295514141367;7,91888817485116;144;1133;593;9,61538903184308;11,4406179154372;1,35548891383884e-06;1,91030979673336e-06;7,9188;76,5026731915623;"Rodentia";"Muridae";"Vandeleuria";"nolthenii";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";56,6;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on large land bridge islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Vandeleuria nolthenii"
"852";"Congosorex_polli";3,32088715676444;4,58598702600804;7,90687418277249;145;1137;595;13,8281499904893;16,0268737207031;0,000144741260422904;0,000184576420738392;6,49524;92,4831022277482;"Eulipotyphla";"Soricidae";"Congosorex";"polli";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";7,4;"Assumed isometric based on head-body length";"Journal of Zoology 265: 269-280 (2005)";"Congosorex_verheyeni";"Journal of Zoology 265: 269-280 (2005)";"Occurs on mainland";"DD";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Congosorex polli"
"1838";"Habromys_delicatulus";3,316555980125;0,102573896292526;3,41912987641753;146,5;5336,5;1876,5;3,32091684553396;3,09914799202587;1,10905906448363e-07;1,59204037739599e-07;1,59288;77,000225515349;"Rodentia";"Cricetidae";"Habromys";"delicatulus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";10,4;"Assumed isometric based on head-body length";"Proceedings of the Biological Society of Washington 118: 605-618 (2005)";"Habromys_schmidlyi";"Proceedings of the Biological Society of Washington 118: 605-618 (2005)";"Occurs on mainland";"CR";"No";57;14;29;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";9312,36848664304;"Habromys delicatulus"
"1842";"Habromys_schmidlyi";3,316555980125;0,102573896292526;3,41912987641753;146,5;5336,5;1876,5;3,32091684553396;3,09914799202587;1,10905914509426e-07;1,59203980821596e-07;1,59288;77,000225515349;"Rodentia";"Cricetidae";"Habromys";"schmidlyi";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";13,5;"Reported";"Proceedings of the Biological Society of Washington 118: 605-618 (2005)";NA;NA;"Occurs on mainland";"CR";"No";57;14;29;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";18624,7369732861;"Habromys schmidlyi"
"663";"Cercopithecus_dryas";3,307601477585;0,102296952915;3,4098984305;148;5338;1879;5,58254082152332;5,49645950012207;1,89134935827559e-05;2,35390164935651e-05;3,29026;91,0964338998457;"Primates";"Cercopithecidae";"Cercopithecus";"dryas";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";3075;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";70;10;20;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Cercopithecus dryas"
"4198";"Propithecus_coquereli";3,30076823230015;4,55820374936687;7,85897198166702;149;1147;599;7,59277856301857;7,54771491020203;2,72319283182444e-05;3,56418474882092e-05;2,792635;92,7453725355857;"Primates";"Indriidae";"Propithecus";"coquereli";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";3900;"Reported";"Garbutt N. Mammals of Madagascar a Complete Guide (2007)";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";83811,3163797873;"Propithecus coquereli"
"2717";"Microcebus_gerpi";3,27736185471028;0,10136170684671;3,37872356155698;150;5339;1900;5,82531249234946;5,05057728126526;7,48943542803209e-06;9,91810407040236e-06;2,239455;92,6993767415538;"Primates";"Cheirogaleidae";"Microcebus";"gerpi";1;0;0;0;"Imputed";"PHYLACINE 1.2";68;"Reported";"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.";NA;NA;"Occurs only on isolated islands";"CR";"No";54;17;29;"Imputed 000 Species";"PHYLACINE 1.2";9312,36848664304;"Microcebus gerpi"
"5141";"Tarsius_pelengensis";3,26422690528796;4,50774191682623;7,7719688221142;151;1161;607;15,7178537169969;15,6287315039063;0,000534184106618986;0,000651731233696524;6,78249;93,1354222526153;"Primates";"Tarsiidae";"Tarsius";"pelengensis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";170;"Reported";"Biology Letters 3: 398-400 (2007)";NA;NA;"Occurs only on isolated islands";"EN";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Tarsius pelengensis"
"1458";"Enhydra_lutris";3,24231636960058;4,4774845104008;7,71980088000137;152;1171;612;9,32026497390203;9,71799499984384;8,87048812809892e-06;1,21776139413386e-05;7,71718;92,86354454296;"Carnivora";"Mustelidae";"Enhydra";"lutris";1;1;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";23500;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";0;50;50;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";3240704,23335178;"Enhydra lutris"
"493";"Callicebus_oenanthe";3,12983808985866;0,0967991161811958;3,22663720603986;153;5341;1990;5,63580021771469;5,58049419540405;2,00404970485429e-05;2,53487169940974e-05;2,73665;91,2992379574687;"Primates";"Pitheciidae";"Callicebus";"oenanthe";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";992,4;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";80;0;20;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";55874,2109198582;"Plecturocebus oenanthe"
"5344";"Tylomys_tumbalensis";3,1292371190485;0,0967805294551082;3,2260176485036;154;5342;1992;6,20332512555576;5,73220904560924;1,49233738759601e-06;2,09424969196496e-06;2,319425;76,9121264114217;"Rodentia";"Cricetidae";"Tylomys";"tumbalensis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";280;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Tylomys tumbalensis"
"2888";"Mirza_coquereli";3,1192485492;4,3075337108;7,42678226;155,5;1224,5;654,5;9,4335694005581;9,87385387512207;3,59701259073607e-05;4,69409228781152e-05;2,073995;92,7127052486709;"Primates";"Cheirogaleidae";"Mirza";"coquereli";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";308;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"EN";"No";30;10;60;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";214184,47519279;"Mirza coquereli"
"2889";"Mirza_zaza";3,1192485492;4,3075337108;7,42678226;155,5;1224,5;654,5;9,4335694005581;9,87385387512207;3,59701249799799e-05;4,69409229577744e-05;2,073995;92,7127052486709;"Primates";"Cheirogaleidae";"Mirza";"zaza";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";290;"Reported";"Garbutt N. Mammals of Madagascar a Complete Guide (2007)";NA;NA;"Occurs only on isolated islands";"EN";"No";0;0;100;"Transformed 000 Species";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";74498,9478931443;"Mirza zaza"
"1550";"Eulemur_coronatus";3,11583722649445;4,30282283658757;7,41866006308202;157;1229;659;10,2575514764608;11,2347851876831;4,79316871040363e-05;6,24881365988077e-05;7,297315;92,760836634368;"Primates";"Lemuridae";"Eulemur";"coronatus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1650;"Reported";"Garbutt N. Mammals of Madagascar a Complete Guide (2007)";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";46561,8424332152;"Eulemur coronatus"
"862";"Crateromys_australis";3,10825069001679;0,0961314646396946;3,20438215465648;158;5344;2008;5,56691448392952;5,04641644381762;1,2798603717419e-06;1,81493888956276e-06;2,255355;76,9629319670725;"Rodentia";"Muridae";"Crateromys";"australis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";445;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"CR";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Crateromys australis"
