"";"species";"order";"family";"IUCN_status_real";"IUCN_status_imputed";"GE";"ED";"ED_rank";"EDGE";"EDGE_rank";"HEDGE";"HEDGE_rank";"LEDGE";"LEDGE_rank"
"3436";"Notopteris_neocaledonica";"Chiroptera";"Pteropodidae";"VU";"VU";2;8,72259552370368;1178,5;3,66074697313391;766,5;0,2915431625;897,5;5,5393200875;882,5
"3437";"Notoryctes_caurinus";"Notoryctemorphia";"Notoryctidae";"LC";"LC";0;34,6652808652842;31,5;3,57417769079458;838,5;0,00044512675;2295,5;8,90208987325;427,5
"3438";"Notoryctes_typhlops";"Notoryctemorphia";"Notoryctidae";"LC";"LC";0;34,6652808652842;31,5;3,57417769079458;838,5;0,00044512675;2295,5;8,90208987325;427,5
"3439";"Nyctalus_aviator";"Chiroptera";"Vespertilionidae";"NT";"NT";1;2,62669381212618;4583;1,98146861825288;3226;0,0031405352118319;1913;0,781993267746142;4469
"3440";"Nyctalus_azoreum";"Chiroptera";"Vespertilionidae";"VU";"VU";2;3,21803958385674;4039;2,82566482764091;1635;0,0771638027125;1280;1,4661122515375;3400
"3441";"Nyctalus_furvus";"Chiroptera";"Vespertilionidae";"VU";"VU";2;2,592312054881;4615;2,6650903827533;1901;0,0314249958750356;1486;0,597074921625677;4782
"3442";"Nyctalus_lasiopterus";"Chiroptera";"Vespertilionidae";"VU";"VU";2;2,77752413037691;4436;2,71536316418666;1806;0,0541141342459298;1366;1,02816855067267;4074
"3443";"Nyctalus_leisleri";"Chiroptera";"Vespertilionidae";"LC";"LC";0;3,1170115841364;4157;1,41512755651624;4636;6,78474252190525e-05;4432;1,35688065695583;3576
"3444";"Nyctalus_montanus";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,64374063726737;4571;1,29301080158125;4888;4,09493780610123e-05;4971;0,818946611842186;4391
"3445";"Nyctalus_noctula";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,61337793544402;4593;1,28464305102478;4901;4,08843664387846e-05;4973;0,817646444409254;4395
"3446";"Nyctalus_plancyi";"Chiroptera";"Vespertilionidae";"LC";"LC";0;3,33770466820738;3916;1,46734532991363;4485;9,64052759042478e-05;3954;1,92800911280905;2838
"3447";"Nyctereutes_procyonoides";"Carnivora";"Canidae";"LC";"LC";0;8,79561709144527;1163,5;2,28193505007006;2538,5;0,000242464952;2729,5;4,849056575048;1050,5
"3448";"Nycteris_arge";"Chiroptera";"Nycteridae";"LC";"LC";0;8,03778453215195;1385;2,20141407049158;2729;0,00013343933600003;3492;2,66865328066461;2127
"3449";"Nycteris_aurita";"Chiroptera";"Nycteridae";"LC";"LC";0;6,38907987365085;1998,5;2,00000321755332;3182,5;6,07653843576269e-05;4582,5;1,21524692176818;3784,5
"3450";"Nycteris_gambiensis";"Chiroptera";"Nycteridae";"LC";"LC";0;9,49571554031752;996,5;2,35096713011168;2396,5;0,0001962906864875;2983,5;3,92561743906351;1390,5
"3451";"Nycteris_grandis";"Chiroptera";"Nycteridae";"LC";"LC";0;7,19255524865085;1681;2,10322584537656;2969;0,000147148250461876;3350;2,94281786098707;1927
"3452";"Nycteris_hispida";"Chiroptera";"Nycteridae";"LC";"LC";0;6,38907987365085;1998,5;2,00000321755332;3182,5;6,07653843576269e-05;4582,5;1,21524692176818;3784,5
"3453";"Nycteris_intermedia";"Chiroptera";"Nycteridae";"LC";"LC";0;8,03189158198418;1387;2,20076182300917;2731;0,000138191137508804;3447;2,76368455903856;2062
"3454";"Nycteris_javanica";"Chiroptera";"Nycteridae";"VU";"VU";2;7,27897276055561;1642,5;3,50001325908581;905;0,102393658000081;1197;1,94547950200154;2818
"3455";"Nycteris_macrotis";"Chiroptera";"Nycteridae";"LC";"LC";0;7,60863358247663;1524;2,15276560462304;2848;0,00014568881928475;3367;2,91363069687572;1946
"3456";"Nycteris_madagascariensis";"Chiroptera";"Nycteridae";"DD";"LC";0;7,99902690080989;1398;2,19711644935837;2740;0,000178237182175;3110;3,56456540631782;1565
"3457";"Nycteris_major";"Chiroptera";"Nycteridae";"DD";"LC";0;7,92709129080996;1412;2,18909061851549;2754;0,00014652258267501;3360;2,93030513091752;1938
"3458";"Nycteris_nana";"Chiroptera";"Nycteridae";"LC";"LC";0;8,06863811981429;1373;2,20482210068266;2720;0,000127635379886633;3569;2,55257996235278;2236
"3459";"Nycteris_parisii";"Chiroptera";"Nycteridae";"DD";"LC";0;8,15868430925691;1353,5;2,21470253400904;2697,5;0,000113511938825;3738,5;2,27012526456117;2498,5
"3460";"Nycteris_thebaica";"Chiroptera";"Nycteridae";"LC";"LC";0;9,49571554031752;996,5;2,35096713011168;2396,5;0,0001962906864875;2983,5;3,92561743906351;1390,5
"3461";"Nycteris_tragata";"Chiroptera";"Nycteridae";"NT";"NT";1;7,27897276055561;1642,5;2,80686607852587;1666;0,00867666900000005;1731;2,16049058100001;2586
"3462";"Nycteris_vinsoni";"Chiroptera";"Nycteridae";"DD";"EN";3;7,85787720796908;1447;4,26074868480988;326;1,18011569598121;468;1,62968358016453;3177
"3463";"Nycteris_woodi";"Chiroptera";"Nycteridae";"LC";"LC";0;8,15868430925691;1353,5;2,21470253400904;2697,5;0,000113511938825;3738,5;2,27012526456117;2498,5
"3464";"Nycticebus_bengalensis";"Primates";"Lorisidae";"VU";"VU";2;9,1109235872794;1078;3,69991074381551;739;0,114826359017056;1159;2,18170082132406;2572
"3465";"Nycticebus_coucang";"Primates";"Lorisidae";"VU";"VU";2;8,29232913489845;1299,5;3,61548359671998;805;0,113083354418787;1162;2,14858373395695;2599
"3466";"Nycticebus_javanicus";"Primates";"Lorisidae";"CR";"CR";4;8,29232913489845;1299,5;5,00177795783987;68;0,607144510279788;671;0,0187776652663852;5468
"3467";"Nycticebus_menagensis";"Primates";"Lorisidae";"VU";"VU";2;11,0669964801365;752;3,87676852351797;625;0,245026251843235;947;4,65549878502146;1109
"3468";"Nycticebus_pygmaeus";"Primates";"Lorisidae";"VU";"VU";2;14,6070796229937;358;4,1340189944161;412;0,491273826373434;729;9,33420270109525;400
"3469";"Nycticeinops_schlieffeni";"Chiroptera";"Vespertilionidae";"LC";"LC";0;6,09001230627552;2145;1,95868707626545;3295;0,00023377375;2763;4,67524122625;1096
"3470";"Nycticeius_cubanus";"Chiroptera";"Vespertilionidae";"NT";"NT";1;16,6028404409549;239,5;3,56120745827292;856;0,0296054914428568;1510;7,37176736927134;582
"3471";"Nycticeius_humeralis";"Chiroptera";"Vespertilionidae";"LC";"LC";0;16,6028404409549;239,5;2,86806027771297;1573;0,0003712056928568;2396;7,42374265144314;575
"3472";"Nyctiellus_lepidus";"Chiroptera";"Natalidae";"LC";"LC";0;18,8278505017163;173;2,98708754037382;1427;0,000752325875328;2059;15,0457651806847;118
"3473";"Nyctimene_aello";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,77473793832679;3541;1,56333909040082;4244;0,000117330151377307;3683;2,34648569739477;2418
"3474";"Nyctimene_albiventer";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,07477218727054;4185;1,4048148401658;4646;5,49562461192832e-05;4710;1,09906996613954;3966
"3475";"Nyctimene_cephalotes";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,1205011303547;4153;1,41597478954591;4633;5,47842180823932e-05;4712;1,09562957742978;3968
"3476";"Nyctimene_certans";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,85107185465574;3480;1,57919968149222;4207;6,74191768206359e-05;4439;1,3483161172359;3586
"3477";"Nyctimene_cyclotis";"Chiroptera";"Pteropodidae";"DD";"NT";1;3,75926334546628;3554;2,25324007747099;2605;0,00535063444958264;1822;1,33230797794608;3608
"3478";"Nyctimene_draconilla";"Chiroptera";"Pteropodidae";"DD";"LC";0;2,97294212148138;4249;1,37950690876294;4682;5,12284558198336e-05;4779;1,02451788794085;4079
"3479";"Nyctimene_keasti";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,87749100463532;4338;2,74148265729802;1763;0,0321607912535352;1480;0,611055033817169;4759
"3480";"Nyctimene_major";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,36775041703221;3898;1,47424809785228;4478;6,37017485875014e-05;4513;1,27397127000144;3687
"3481";"Nyctimene_malaitensis";"Chiroptera";"Pteropodidae";"DD";"NT";1;3,20993570980941;4047;2,13059455730852;2899;0,00451561728250649;1847;1,12438870334412;3934
"3482";"Nyctimene_masalai";"Chiroptera";"Pteropodidae";"DD";"NT";1;2,97881021988694;4243;2,074130015438;3030;0,004288895584;1854;1,067935000416;4014
"3483";"Nyctimene_minutus";"Chiroptera";"Pteropodidae";"VU";"VU";2;3,23790003103101;4018;2,830362231974;1625;0,0607275391929488;1348;1,15382324466603;3886
"3484";"Nyctimene_rabori";"Chiroptera";"Pteropodidae";"EN";"EN";3;3,0814494672173;4182;3,48589372857832;923;0,472519064243705;746;0,652526326812735;4693
"3485";"Nyctimene_robinsoni";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,41347568800334;3860;1,48466251691043;4455;6,22910473059346e-05;4542;1,24575865507139;3729
"3486";"Nyctimene_sanctacrucis";"Chiroptera";"Pteropodidae";"DD";"VU";2;2,98622182082462;4242;2,76913823134318;1717;0,0460926748040908;1405;0,875760821277725;4304
"3487";"Nyctimene_vizcaccia";"Chiroptera";"Pteropodidae";"LC";"LC";0;3,35009922874458;3905;1,47019865604607;4481;6,7306835190178e-05;4440;1,34606939696837;3587
"3488";"Nyctinomops_aurispinosus";"Chiroptera";"Molossidae";"LC";"LC";0;11,5767816528485;683;2,53185238808491;2099;0,00035847650047937;2421;7,16917153308693;614
"3489";"Nyctinomops_femorosaccus";"Chiroptera";"Molossidae";"LC";"LC";0;10,1087580607573;884;2,40773381169264;2293;0,000177180427211521;3114;3,5434313638032;1572
"3490";"Nyctinomops_laticaudatus";"Chiroptera";"Molossidae";"LC";"LC";0;10,0549495256447;893;2,40287824854998;2301;0,000172105314442495;3148;3,44193418353546;1630
"3491";"Nyctinomops_macrotis";"Chiroptera";"Molossidae";"LC";"LC";0;14,3825052465428;385;2,73323084070463;1780;0,000561230500000059;2192;11,2240487695012;286
"3492";"Nyctomys_sumichrasti";"Rodentia";"Cricetidae";"LC";"LC";0;13,1652634516938;534,5;2,65079273188777;1921,5;0,0004760196208125;2269,5;9,51991639662919;391,5
"3493";"Nyctophilus_arnhemensis";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,30445515224768;4836;1,19527160411519;5058;4,258915771875e-05;4935;0,851740565217281;4334
"3494";"Nyctophilus_bifax";"Chiroptera";"Vespertilionidae";"LC";"LC";0;1,97339295669345;5085,5;1,08970371042235;5231,5;2,45048124687441e-05;5293,5;0,490071744562414;4932,5
"3495";"Nyctophilus_geoffroyi";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,29530816752562;4840;1,19249968938564;5062;3,82900962425004e-05;5043;0,765763634753766;4504
"3496";"Nyctophilus_gouldi";"Chiroptera";"Vespertilionidae";"LC";"LC";0;1,97339295669345;5085,5;1,08970371042235;5231,5;2,45048124687441e-05;5293,5;0,490071744562414;4932,5
"3497";"Nyctophilus_heran";"Chiroptera";"Vespertilionidae";"DD";"VU";2;2,17305936771735;4931;2,54099058382557;2083;0,0441106412520533;1412;0,838102183789013;4359
"3498";"Nyctophilus_howensis";"Chiroptera";"Vespertilionidae";"CR";"CR";4;2,42324130480724;4749;4,00317657442652;528;0,76483883759;602;0,02365480941;5459
"3499";"Nyctophilus_microdon";"Chiroptera";"Vespertilionidae";"DD";"NT";1;2,27373562039924;4858;1,87907890499581;3468;0,00428203631861371;1855;1,06622704333481;4017
"3500";"Nyctophilus_microtis";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,08190109878177;5004;1,12554664643552;5170;3,98739587625e-05;5000;0,797439301291238;4437
"3501";"Nyctophilus_nebulosus";"Chiroptera";"Vespertilionidae";"CR";"CR";4;2,02612621029558;5052;3,87987204535995;622;0,695359100416306;635;0,0215059515592672;5463
"3502";"Nyctophilus_sherrini";"Chiroptera";"Vespertilionidae";"DD";"LC";0;2,36830233653009;4790;1,21440885972952;5022;5,76838949781608e-05;4652;1,15362021566824;3887
"3503";"Nyctophilus_walkeri";"Chiroptera";"Vespertilionidae";"LC";"LC";0;2,23755693788508;4900;1,17481901386254;5101;3,88552529725e-05;5026;0,777066204197027;4476
"3504";"Ochotona_alpina";"Lagomorpha";"Ochotonidae";"LC";"LC";0;5,39339002278673;2495;1,85526464771138;3519;7,883432570475e-05;4227;1,5766076797693;3242
"3505";"Ochotona_argentata";"Lagomorpha";"Ochotonidae";"EN";"EN";3;5,53623612795699;2414;3,95680302587336;563;0,412875899977904;788;0,570161957112343;4830
"3506";"Ochotona_cansus";"Lagomorpha";"Ochotonidae";"LC";"LC";0;5,41505122915718;2480;1,85864698387471;3510;7,68584231126461e-05;4260;1,53709160382981;3296
"3507";"Ochotona_collaris";"Lagomorpha";"Ochotonidae";"LC";"LC";0;8,62569498095163;1209;2,26443608338029;2580;0,0001741281090875;3127,5;3,48238805364091;1601,5
"3508";"Ochotona_coreana";"Lagomorpha";"Ochotonidae";"DD";"NT";1;4,92418593601626;2765;2,47219046337643;2185;0,003082443247;1916;0,767528368503;4501
"3509";"Ochotona_curzoniae";"Lagomorpha";"Ochotonidae";"LC";"LC";0;4,62154037326728;2962;1,72660571412039;3842;3,77719235125101e-05;5058;0,75540069832669;4523
"3510";"Ochotona_dauurica";"Lagomorpha";"Ochotonidae";"LC";"LC";0;6,02419571638034;2174;1,94936071989399;3318;7,4530578275e-05;4305;1,49053703492173;3367
"3511";"Ochotona_erythrotis";"Lagomorpha";"Ochotonidae";"LC";"LC";0;18,6914989646393;178;2,98018701797279;1440;0,000650176429875;2099,5;13,0028784210701;169,5
"3512";"Ochotona_forresti";"Lagomorpha";"Ochotonidae";"LC";"LC";0;17,0712283647487;217;2,89432108042039;1537;0,000749992;2061;14,999090008;120
"3513";"Ochotona_gloveri";"Lagomorpha";"Ochotonidae";"LC";"LC";0;21,4474132635674;120;3,11117538543688;1310;0,000650176429875;2099,5;13,0028784210701;169,5
"3514";"Ochotona_hoffmanni";"Lagomorpha";"Ochotonidae";"EN";"EN";3;6,2898855868352;2047,5;4,0659293930416;471;0,762062728350064;604;1,05237233915009;4035
"3515";"Ochotona_hyperborea";"Lagomorpha";"Ochotonidae";"LC";"LC";0;6,2898855868352;2047,5;1,98648785136177;3214;0,000143288780011128;3397;2,86563231144256;1993
"3516";"Ochotona_iliensis";"Lagomorpha";"Ochotonidae";"EN";"EN";3;8,47927596888389;1240;4,32854948043977;288;1,46611710649595;389;2,0246379089706;2735
"3517";"Ochotona_koslowi";"Lagomorpha";"Ochotonidae";"EN";"EN";3;8,40931985569061;1258;4,32114221377972;293;1,17445078935213;470;1,62186061386723;3187
"3518";"Ochotona_ladacensis";"Lagomorpha";"Ochotonidae";"LC";"LC";0;11,8591910378928;656;2,5540588115348;2062;0,000345164852679076;2441;6,90295188872883;644
"3519";"Ochotona_macrotis";"Lagomorpha";"Ochotonidae";"LC";"LC";0;8,29685031234091;1296,5;2,22967566670314;2652,5;8,83939390836129e-05;4058,5;1,76779038773318;2986,5
"3520";"Ochotona_mantchurica";"Lagomorpha";"Ochotonidae";"LC";"LC";0;4,95141029203557;2750;1,78362821534334;3695;3,507414099757e-05;5111;0,701447745810402;4603
"3521";"Ochotona_nubrica";"Lagomorpha";"Ochotonidae";"LC";"LC";0;4,61615507960784;2966;1,72564728023254;3846;3,21150017525085e-05;5177;0,642267920048418;4713
"3522";"Ochotona_opaca";"Lagomorpha";"Ochotonidae";"LC";"LC";0;7,02780688966593;1738;2,08291137604412;3015;7,81445111375e-05;4238;1,56281207823886;3257
"3523";"Ochotona_pallasii";"Lagomorpha";"Ochotonidae";"LC";"LC";0;7,1365377625427;1702;2,09636475323634;2989;0,000116783111600409;3689;2,33554544889659;2428
"3524";"Ochotona_princeps";"Lagomorpha";"Ochotonidae";"LC";"LC";0;8,7663555184963;1171;2,27894336867299;2549;0,0001741281090875;3127,5;3,48238805364091;1601,5
"3525";"Ochotona_pusilla";"Lagomorpha";"Ochotonidae";"LC";"LC";0;13,0353247352733;548;2,64157734707901;1937;0,00054893;2203;10,97805107;303
"3526";"Ochotona_roylei";"Lagomorpha";"Ochotonidae";"LC";"LC";0;8,29685031234091;1296,5;2,22967566670314;2652,5;8,83939390836129e-05;4058,5;1,76779038773318;2986,5
"3527";"Ochotona_rufescens";"Lagomorpha";"Ochotonidae";"LC";"LC";0;13,8305170884464;446;2,69668702327268;1852;0,0005536967917;2199;11,0733821372083;296
"3528";"Ochotona_rutila";"Lagomorpha";"Ochotonidae";"LC";"LC";0;9,01760486435638;1092;2,30434403158981;2477;0,000230316479200001;2784;4,60609926752082;1124
"3529";"Ochotona_syrinx";"Lagomorpha";"Ochotonidae";"LC";"LC";0;4,72405255074607;2888;1,74467704242531;3791;3,60705884024406e-05;5090;0,72137569746041;4574
"3530";"Ochotona_thibetana";"Lagomorpha";"Ochotonidae";"LC";"LC";0;6,06576272763748;2154;1,95526096892756;3301;8,29549351043031e-05;4161;1,65901574715096;3139
"3531";"Ochotona_thomasi";"Lagomorpha";"Ochotonidae";"LC";"LC";0;9,95469985183732;913;2,39376857439161;2323;0,00035414175;2427;7,08248085825;622
"3532";"Ochotona_turuchanensis";"Lagomorpha";"Ochotonidae";"LC";"LC";0;5,76583911030069;2280;1,91188629093016;3388;0,00010202346467306;3880;2,04036726999653;2718
"3533";"Ochrotomys_nuttalli";"Rodentia";"Cricetidae";"LC";"LC";0;19,2151651701723;165;3,00643307373323;1410;0,00095545475;2018;19,10813954525;70
"3534";"Octodon_bridgesi";"Rodentia";"Octodontidae";"VU";"VU";2;6,69827905749493;1877;3,42729116597327;996;0,169705841738509;1045;3,22441099303166;1754
"3535";"Octodon_degus";"Rodentia";"Octodontidae";"LC";"LC";0;7,51743085312985;1558;2,1421147523081;2869;0,000291680951181;2577;5,83332734266882;827
"3536";"Octodon_lunatus";"Rodentia";"Octodontidae";"NT";"NT";1;6,73545969241556;1861;2,73896209299561;1767;0,014020788806667;1639;3,49117641286008;1595
"3537";"Octodon_pacificus";"Rodentia";"Octodontidae";"CR";"CR";4;6,18061727178064;2094;4,74397407260471;147;2,28721602842822;228;0,0707386400544811;5370
"3538";"Octodontomys_gliroides";"Rodentia";"Octodontidae";"LC";"LC";0;14,1028348610664;411;2,71488246534356;1809;0,00065268275;2097;13,05300231725;167
"3539";"Octomys_mimax";"Rodentia";"Octodontidae";"LC";"LC";0;13,5220606626537;486;2,67566891824266;1884;0,000581943631700055;2165;11,6382906903694;254
"3540";"Odobenus_rosmarus";"Carnivora";"Odobenidae";"VU";"VU";2;15,7633133135967;273;4,20548712837744;366;0,7345;617;13,9555;141
"3541";"Odocoileus_hemionus";"Cetartiodactyla";"Cervidae";"LC";"LC";0;4,15540793135407;3250,5;1,64004624748143;4045,5;7,9600925725e-05;4215,5;1,59193891357427;3224,5
"3542";"Odocoileus_virginianus";"Cetartiodactyla";"Cervidae";"LC";"LC";0;4,15540793135407;3250,5;1,64004624748143;4045,5;7,9600925725e-05;4215,5;1,59193891357427;3224,5
"3543";"Oecomys_auyantepui";"Rodentia";"Cricetidae";"LC";"LC";0;2,11371025211542;4974;1,13581502223471;5150;5,04673720750027e-05;4799;1,00929697412798;4115
"3544";"Oecomys_bicolor";"Rodentia";"Cricetidae";"LC";"LC";0;2,33497834171241;4809;1,20446618510734;5035;8,006180015e-05;4211;1,60115594119985;3213
"3545";"Oecomys_catherinae";"Rodentia";"Cricetidae";"LC";"LC";0;2,02486871628349;5053;1,10686769096531;5207;4,16349201898696e-05;4954;0,832656768877202;4368
"3546";"Oecomys_cleberi";"Rodentia";"Cricetidae";"DD";"VU";2;1,77927038421304;5188;2,40848280265403;2291;0,0323295397838377;1479;0,614261255892915;4754
"3547";"Oecomys_concolor";"Rodentia";"Cricetidae";"LC";"LC";0;1,68235856573209;5251;0,986696469335732;5343;3,68330811116056e-05;5071;0,736624789151001;4544
"3548";"Oecomys_flavicans";"Rodentia";"Cricetidae";"LC";"LC";0;1,75501610405152;5210;1,01342328797854;5315;2,91206136883553e-05;5230;0,582383153153417;4811
"3549";"Oecomys_mamorae";"Rodentia";"Cricetidae";"LC";"LC";0;1,52320500724993;5331;0,925529921708629;5407;2,40942379325344e-05;5302;0,481860664412755;4944
"3550";"Oecomys_paricola";"Rodentia";"Cricetidae";"DD";"LC";0;2,31909736251136;4825;1,19969286720103;5049;6,49706933875e-05;4488;1,29934889705661;3649
"3551";"Oecomys_phaeotis";"Rodentia";"Cricetidae";"LC";"LC";0;1,74583314025226;5219;1,01008454084267;5321;3,18390716298675e-05;5180;0,63674959352572;4720
"3552";"Oecomys_rex";"Rodentia";"Cricetidae";"LC";"LC";0;2,03493508010815;5047;1,11019003387351;5203;4,41340517312765e-05;4911;0,882636900573798;4291
"3553";"Oecomys_roberti";"Rodentia";"Cricetidae";"LC";"LC";0;2,0470556677518;5035;1,11417576952877;5193;5,70614199579019e-05;4664;1,14117133773808;3904
"3554";"Oecomys_rutilus";"Rodentia";"Cricetidae";"LC";"LC";0;3,55083179151976;3730;1,51531002757793;4369;0,0001184738532875;3670;2,36935859189671;2398
"3555";"Oecomys_speciosus";"Rodentia";"Cricetidae";"LC";"LC";0;1,74845038260484;5216;1,01103725561964;5320;2,70433565406089e-05;5269;0,540840087455637;4880
"3556";"Oecomys_superans";"Rodentia";"Cricetidae";"LC";"LC";0;2,31978897833397;4824;1,19990122016555;5048;7,591477805e-05;4277;1,51821964622195;3321
"3557";"Oecomys_trinitatis";"Rodentia";"Cricetidae";"LC";"LC";0;1,622241690223;5283;0,96402955890537;5367;2,78111127499888e-05;5255;0,556194443887025;4855
"3558";"Oenomys_hypoxanthus";"Rodentia";"Muridae";"LC";"LC";0;4,71391813358915;2896,5;1,74290497636768;3796,5;0,000118263390338139;3675,5;2,36514954337243;2406,5
"3559";"Oenomys_ornatus";"Rodentia";"Muridae";"LC";"LC";0;4,71391813358915;2896,5;1,74290497636768;3796,5;0,000118263390338139;3675,5;2,36514954337243;2406,5
"3560";"Okapia_johnstoni";"Cetartiodactyla";"Giraffidae";"EN";"EN";3;14,1000797718652;412,5;4,79414156839174;122;3,5256907455;133;4,8688110295;1044
"3561";"Olallamys_albicauda";"Rodentia";"Echimyidae";"DD";"LC";0;13,4140233570827;503,5;2,66820157694514;1899;0,000586509519935;2160;11,7296038891801;247
"3562";"Olallamys_edax";"Rodentia";"Echimyidae";"DD";"VU";2;13,4140233570827;503,5;4,05449593806503;481;0,584110901019935;685;11,0981071193788;293
"3563";"Oligoryzomys_andinus";"Rodentia";"Cricetidae";"LC";"LC";0;2,00843478158598;5058;1,1014199373931;5210;6,45926094375e-05;4495;1,29178759614056;3659
"3564";"Oligoryzomys_arenalis";"Rodentia";"Cricetidae";"LC";"LC";0;1,73976840413958;5228;1,00787339279097;5326;3,46121661718526e-05;5122;0,692208711270881;4620
"3565";"Oligoryzomys_brendae";"Rodentia";"Cricetidae";"DD";"EN";3;1,60325584966353;5288;3,03620445316694;1380;0,240412844501366;953;0,331998690025695;5135
"3566";"Oligoryzomys_chacoensis";"Rodentia";"Cricetidae";"LC";"LC";0;2,19112701053556;4921;1,16037414924156;5116;7,54595569000026e-05;4284;1,50911567844315;3333
"3567";"Oligoryzomys_delticola";"Rodentia";"Cricetidae";"LC";"LC";0;1,65533220776823;5265;0,976569772202813;5354;2,705461219279e-05;5267;0,541065189243607;4878
"3568";"Oligoryzomys_destructor";"Rodentia";"Cricetidae";"LC";"LC";0;1,96896126340403;5090;1,08821214867867;5234;3,77960447086439e-05;5057;0,75588309812817;4522
"3569";"Oligoryzomys_eliurus";"Rodentia";"Cricetidae";"LC";"LC";0;2,34300652010486;4802;1,20687055781143;5031;7,08097500799746e-05;4365;1,41612419184941;3465
"3570";"Oligoryzomys_flavescens";"Rodentia";"Cricetidae";"LC";"LC";0;1,48757838313098;5345;0,91130970036058;5415;3,15560000000006e-05;5184;0,631088444000012;4728
"3571";"Oligoryzomys_fornesi";"Rodentia";"Cricetidae";"LC";"LC";0;1,74493975238441;5222;1,00975912659109;5324;5,4059e-05;4727;1,081125941;3990
"3572";"Oligoryzomys_fulvescens";"Rodentia";"Cricetidae";"LC";"LC";0;2,10936472613938;4980;1,13441843720318;5153;5,38657500674406e-05;4734;1,07726113559874;3998
"3573";"Oligoryzomys_griseolus";"Rodentia";"Cricetidae";"LC";"LC";0;1,52858960003486;5328;0,927661676953112;5404;2,94380410793048e-05;5223;0,588731383545017;4795
"3574";"Oligoryzomys_longicaudatus";"Rodentia";"Cricetidae";"LC";"LC";0;1,28802744838185;5415;0,827690070115981;5449;2,11172245449437e-05;5353;0,42232337367433;5033
"3575";"Oligoryzomys_magellanicus";"Rodentia";"Cricetidae";"LC";"LC";0;1,34220565301615;5399;0,851093072172705;5437;2,15016379819839e-05;5349;0,430011258001697;5025
"3576";"Oligoryzomys_microtis";"Rodentia";"Cricetidae";"LC";"LC";0;4,1356932738938;3271;1,63621484378923;4063;0,00019292675;3008;3,85834207325;1427
"3577";"Oligoryzomys_moojeni";"Rodentia";"Cricetidae";"DD";"LC";0;2,03912208264176;5044;1,11156868510599;5200;5,46061337269861e-05;4716;1,09206806840599;3975
"3578";"Oligoryzomys_nigripes";"Rodentia";"Cricetidae";"LC";"LC";0;1,82765970020386;5159;1,03944940847552;5282;4,13682622642963e-05;4958;0,827323877023663;4375
"3579";"Oligoryzomys_rupestris";"Rodentia";"Cricetidae";"DD";"LC";0;1,87573167157926;5139;1,05630713633344;5268;4,07437561352535e-05;4975;0,814834378948935;4398
"3580";"Oligoryzomys_stramineus";"Rodentia";"Cricetidae";"LC";"LC";0;1,88032948204526;5135;1,05790469109221;5264;4,45270834449631e-05;4900;0,890497141815818;4276
"3581";"Oligoryzomys_vegetus";"Rodentia";"Cricetidae";"LC";"LC";0;2,004034002378;5066;1,09995605287178;5217;4,93628596556648e-05;4829;0,98720783025364;4157
"3582";"Ommatophoca_rossii";"Carnivora";"Phocidae";"LC";"LC";0;7,38146644096165;1603,5;2,12602289213936;2912,5;0,000199920242712531;2954,5;3,99820493400792;1354,5
"3583";"Ondatra_zibethicus";"Rodentia";"Cricetidae";"LC";"LC";0;12,5949333013155;589,5;2,60969717195364;1984,5;0,0004417651475875;2300,5;8,83486118660241;433,5
"3584";"Onychogalea_fraenata";"Diprotodontia";"Macropodidae";"VU";"VU";2;7,66601903235744;1503;3,54570388064538;871;0,319705567025;862;6,074405773475;781
"3585";"Onychogalea_unguifera";"Diprotodontia";"Macropodidae";"LC";"LC";0;7,48908383524205;1568;2,1387810834571;2878;0,000326581225;2485;6,531297918775;706
"3586";"Onychomys_arenicola";"Rodentia";"Cricetidae";"LC";"LC";0;9,38690948069961;1029;2,34054630953548;2419;0,000344572000859416;2443;6,89109544518745;646
"3587";"Onychomys_leucogaster";"Rodentia";"Cricetidae";"LC";"LC";0;9,13132985534418;1077;2,31563258855288;2460;0,000274438230855433;2615;5,48849017887781;894
"3588";"Onychomys_torridus";"Rodentia";"Cricetidae";"LC";"LC";0;8,06004082665683;1375;2,20387362629825;2723;0,000218672282659798;2840;4,37322698091329;1207
"3589";"Orcaella_brevirostris";"Cetartiodactyla";"Delphinidae";"VU";"VU";2;4,19944932278668;3218,5;3,03484708163543;1383;0,0395722840077;1434;0,7518733961463;4527
"3590";"Orcaella_heinsohni";"Cetartiodactyla";"Delphinidae";"NT";"NT";1;4,19944932278668;3218,5;2,34169990107548;2413;0,003827911;1883;0,953149839;4210
"3591";"Orcinus_orca";"Cetartiodactyla";"Delphinidae";"DD";"LC";0;7,40364921518897;1594;2,12866604189135;2904;0,000191233200195875;3024;3,8244727707173;1444
