"";"hedge_median";"hedge_sd";"ledge_median";"ledge_sd";"hed_median";"hed_sd"
"Brachyteles_arachnoides";4,06834608563502;1,09132309752168;5,61819221349598;1,50706522991089;9,68653829913101;2,59838832743258
"Cryptochloris_wintoni";4,0262684346196;1,64630512953175;0,124523766019163;0,0509166534906727;4,15079220063877;1,69722178302242
"Chrotogale_owstoni";4,00020662714694;0,370093768764138;5,52409486606006;0,511081871150476;9,524301493207;0,881175639914613
"Pithecia_milleri";3,91278643387899;3,63691378739391;0,121014013418938;0,112481869713214;4,03380044729793;3,74939565710713
"Spalax_arenarius";3,85246260000007;3,27060637231057;5,3200674000001;4,51655165700032;9,17253000000017;7,78715802931089
"Bubalus_mindorensis";3,8422929737981;2,13590356665156;0,118833803313343;0,0660588731954091;3,96112677711145;2,20196243984697
"Chiropotes_satanas";3,76582377474269;2,46732997638758;0,116468776538434;0,0763091745274509;3,88229255128112;2,54363915091503
"Beatragus_hunteri";3,75734350000008;2,08995414070704;0,116206500000003;0,0646377569290839;3,87355000000008;2,15459189763613
"Dipodomys_gravipes";3,72119499500001;0,563786989191767;0,115088505000001;0,0174367110059309;3,83628350000001;0,581223700197698
"Nelsonia_goldmani";3,7040548944;1,83842383248575;5,1151234256;2,5387757686708;8,81917832;4,37719960115656
"Hypogeomys_antimena";3,6640842;2,1334899194805;5,0599258;2,9462479840445;8,72401;5,07973790352499
"Cebus_aequatorialis";3,61420216571025;2,6998960044156;0,111779448424028;0,0835019382808951;3,72598161413428;2,7833979426965
"Zaglossus_bruijnii";3,60056107482844;3,54794532706614;0,111357559015313;0,109730267847406;3,71191863384375;3,65767559491354
"Tylomys_bullaris";3,5382797305135;3,51179480830752;0,109431331871552;0,108612210566212;3,64771106238506;3,62040701887373
"Okapia_johnstoni";3,5256907455;0;4,8688110295;0;8,394501775;0
"Spilocuscus_wilsoni";3,5249568526675;3,07496159891408;0,109019284103119;0,0951019051210542;3,63397613677062;3,17006350403514
"Tarsius_sangirensis";3,48660226173818;1,90846064350459;4,8148316947813;2,63549326960158;8,30143395651948;4,54395391310618
"Xenomys_nelsoni";3,47845571136;1,93365118620575;4,80358169664;2,67028020952222;8,282037408;4,60393139572797
"Addax_nasomaculatus";3,47499591689672;1,78272609209022;0,107474100522579;0,0551358585182544;3,5824700174193;1,83786195060848
"Parantechinus_apicalis";3,46158330002637;0,577542814691918;4,78028170003642;0,797559125050744;8,24186500006279;1,37510193974266
"Eulemur_flavifrons";3,41157152856506;2,03083011605137;0,105512521502012;0,0628091788469495;3,51708405006708;2,09363929489832
"Callicebus_barbarabrownae";3,39823592625456;2,82445154913627;0,10510008019344;0,0873541716227712;3,503336006448;2,91180572075904
"Phalanger_matanim";3,39805523486342;2,71874873980478;0,1050944917999;0,0840850125712819;3,50314972666332;2,80283375237606
"Cebus_cesarae";3,37272174602275;2,47649067119421;0,104310981835755;0,076592494985388;3,4770327278585;2,5530831661796
"Ailurops_melanotis";3,340581508625;2,29678524585532;0,103316953875;0,0710345952326388;3,4438984625;2,36781984108796
"Vandeleuria_nolthenii";3,32593303343749;1,7805479959571;4,59295514141367;2,45885199441695;7,91888817485116;4,23939999037405
"Congosorex_polli";3,32088715676444;3,37197812460597;4,58598702600804;4,65654121969395;7,90687418277249;8,02851934429992
"Habromys_delicatulus";3,316555980125;1,9100989849931;0,102573896292526;0,0590752263399928;3,41912987641753;1,96917421133309
"Habromys_schmidlyi";3,316555980125;1,9100989849931;0,102573896292526;0,0590752263399928;3,41912987641753;1,96917421133309
"Cercopithecus_dryas";3,307601477585;0,782700403278905;0,102296952915;0,0242072289673888;3,4098984305;0,806907632246294
"Propithecus_coquereli";3,30076823230015;1,21801120583398;4,55820374936687;1,68201547472312;7,85897198166702;2,9000266805571
"Microcebus_gerpi";3,27736185471028;2,86998960041865;0,10136170684671;0,0887625649614017;3,37872356155698;2,95875216538005
"Tarsius_pelengensis";3,26422690528796;2,69187553821782;4,50774191682623;3,71735193372937;7,7719688221142;6,40922747194719
"Enhydra_lutris";3,24231636960058;0,344619731489943;4,4774845104008;0,475903438724207;7,71980088000137;0,82052317021415
"Callicebus_oenanthe";3,12983808985866;2,49886670563924;0,0967991161811958;0,0772845372878115;3,22663720603986;2,57615124292705
"Tylomys_tumbalensis";3,1292371190485;3,50365084155241;0,0967805294551082;0,108360335305745;3,2260176485036;3,61201117685815
"Mirza_coquereli";3,1192485492;0,938548120796937;4,3075337108;1,29609026205291;7,42678226;2,23463838284985
"Mirza_zaza";3,1192485492;0,938548120796937;4,3075337108;1,29609026205291;7,42678226;2,23463838284985
"Eulemur_coronatus";3,11583722649445;1,19961929563427;4,30282283658757;1,65661712254256;7,41866006308202;2,85623641817682
