"";"median_ED";"sd_ED";"median_ES";"sd_ES";"median_QEbased";"sd_QEbased";"median_2Hbased";"sd_2Hbased";"median_termBL";"sd_termBL";"median_meanD";"sd_meanD"
"Saguinus_bicolor";4,40749121572825;1,04393041534515;3,77554452346802;1,16323777475424;1,07405818637229e-05;4,35040906230498e-06;1,3600816672432e-05;5,51659491509251e-06;1,150095;1,08073788336263;91,2569682001372;0,00348219511122698
"Saguinus_martinsi";4,40749121572825;1,04393041534515;3,77554452346802;1,16323777475424;1,07405796206433e-05;4,35041145481302e-06;1,36008167199081e-05;5,51659504805659e-06;1,150095;1,08073788336263;91,2569682001372;0,00348219511122698
"Saguinus_niger";4,76371688239491;1,03811852776764;4,26815936721802;1,10293796269768;1,11440840512413e-05;4,07322904362688e-06;1,41179746310785e-05;5,16473331488025e-06;1,677465;1,17400984893256;91,2568301432001;0,00348237929756439
"Saguinus_midas";4,61945088239491;1,0607910053533;4,01213296096802;1,12568652285484;1,09356803830956e-05;4,19232805010119e-06;1,38784724954316e-05;5,3166118143229e-06;1,654435;1,17564533884092;91,2568301432001;0,00349031389992172
"Saguinus_geoffroyi";5,39494313239491;1,17329215300465;5,53537217193604;1,13856789894819;1,54739799726002e-05;4,80187850761021e-06;1,96132357325332e-05;6,07496953626728e-06;1,685045;1,43768985297191;91,2577103644315;0,00371233473660669
"Saguinus_oedipus";5,39494313239491;1,17329215300465;5,53537217193604;1,13856789894819;1,54739853327245e-05;4,80185400986924e-06;1,96132357526097e-05;6,07496946377779e-06;1,685045;1,43768985297191;91,2577103644315;0,00371233473660669
"Aotus_miconax";8,43188516266715;3,73347970062103;9,36069681274414;4,65257633469841;4,34895053901114e-05;3,64284926201078e-05;5,46086553538455e-05;4,53388285107591e-05;4,991305;4,65716196995208;91,2899273700909;0,00541466179452656
"Aotus_zonalis";13,0109765780712;4,17333721802604;14,5465273132324;4,77877024072239;9,93974285712184e-05;4,67196918128821e-05;0,000123893396508824;5,77139479227576e-05;10,460825;5,85304335438073;91,2951317912879;0,00589335304040561
"Aotus_jorgehernandezi";8,4026724130279;3,53947339657489;8,6483777658081;4,41662859469911;3,92274859868305e-05;3,59990747551426e-05;4,94275724161635e-05;4,47839628133524e-05;5,111545;4,38783566694087;91,2888347633339;0,0057058058288461
"Aotus_nancymaae";8,96407641898028;2,80810624045537;9,6722174533081;3,21126436316055;5,25094643202536e-05;2,26135351971488e-05;6,59589194689994e-05;2,83017632571942e-05;5,552195;3,49705178447785;91,2891067458412;0,00497382609726127
"Aotus_azarae";6,29181769423281;1,58140709726421;5,54303560165405;1,80934892073744;2,987844952179e-05;1,20255643156679e-05;3,76552998358277e-05;1,50738159819906e-05;0,9554;1,48344130269797;91,2880917655634;0,00462906615296076
"Aotus_brumbacki";6,29181769423281;1,58926496544257;5,46618888290405;1,85314194327919;2,93741371939514e-05;1,21623738617588e-05;3,70795381083305e-05;1,52457276027711e-05;0,932735;1,48987109484502;91,2880917655634;0,00463109916925437
"Aotus_griseimembra";6,38681253333814;1,85475547292007;5,76473950790405;2,04191769000694;2,55847190621196e-05;1,07869556522726e-05;3,22220609434478e-05;1,36117752300216e-05;2,10211;2,12819667066774;91,2868172877722;0,00429979596050157
"Aotus_vociferans";6,44298178911015;1,95463784466209;5,87135513290405;2,24990871033605;2,62205169864899e-05;1,1534989858461e-05;3,31063072610519e-05;1,45626488595665e-05;2,10211;2,304092921093;91,2869206628366;0,00432950277261603
"Aotus_trivirgatus";6,33099798463684;2,00350441215811;5,93129184387207;2,29688714549579;2,49361618677557e-05;1,29033928565781e-05;3,14459856021783e-05;1,62746682820093e-05;2,270695;2,11698411118397;91,2867502503859;0,00445460345600185
"Aotus_lemurinus";6,3252805932227;1,9788419408149;5,93129184387207;2,33554335483676;2,4419425778362e-05;1,23938076886083e-05;3,08344880888023e-05;1,56341289488739e-05;2,23389;2,06057452732149;91,2867459217973;0,00445349186958182
"Aotus_nigriceps";8,8376442131722;3,10136379863751;10,2425111721802;3,62634768621955;4,9232512700971e-05;2,55626802746825e-05;6,21085619446287e-05;3,19452281301337e-05;6,40974;3,99477423368403;91,2887133750643;0,00499360153934231
"Cebus_kaapori";8,47614065458291;2,76343934978021;9,17479151580811;3,20493254839285;3,7968271758688e-05;1,78578943096619e-05;4,79222814372165e-05;2,23689732304528e-05;5,63969;3,9173554220806;91,2832890936374;0,00628424750358725
"Cebus_capucinus";8,19305004533921;2,43921930260139;9,07553868774414;2,6615634734727;3,39700388548104e-05;1,27376992498306e-05;4,29076049401462e-05;1,60236870865576e-05;6,118595;3,44736470946045;91,2816023820957;0,00601433974964884
"Cebus_albifrons";6,22899858793959;1,96020759842684;5,61867967582703;2,36642432591278;1,67417368571152e-05;8,26154721964898e-06;2,1196685105343e-05;1,04649523992406e-05;3,269085;2,44994628065646;91,2798295352427;0,00564398254390042
"Cebus_cuscinus";5,50630483735602;2,14800466752023;4,61832405082703;2,66012541570477;1,40425050628767e-05;1,06428278969345e-05;1,78640532673659e-05;1,34467776427744e-05;2,350485;2,7407927934341;91,2795683124679;0,00570337004331231
"Cebus_aequatorialis";5,65148418201055;2,22461531999572;4,69384295902252;2,74040374083117;1,43758589459337e-05;1,07386684771302e-05;1,82625498051069e-05;1,35529610323715e-05;2,54315;2,79219899135304;91,2796438406791;0,00569994013450037
"Cebus_malitiosus";5,61889760696386;1,85158857187938;4,73014984083176;2,15527112225969;1,51651018754122e-05;7,21751954386994e-06;1,91547198223193e-05;9,15362379436623e-06;2,523945;2,26793330774402;91,2795966386555;0,00555641657568837
"Cebus_cesarae";5,54455659039057;2,0276319416436;4,50927671291351;2,54811039264277;1,34206865309798e-05;8,95219443523048e-06;1,69632638635979e-05;1,13456358089677e-05;2,604455;2,44451009058046;91,2797197367518;0,00570062821625204
"Cebus_versicolor";5,81003364933081;2,19045229138105;4,95774090577126;2,72981980475425;1,52402014165416e-05;9,43266529706029e-06;1,92918950067037e-05;1,19446780443946e-05;2,92985;2,73497763354779;91,2805076753559;0,0056809683606225
"Cebus_brunneus";9,67010094870056;2,66939703577862;11,0042852658081;2,95945853158795;4,47674361430627e-05;1,6908988815055e-05;5,65296064959019e-05;2,11441156805534e-05;7,071835;3,73209195579527;91,283354698165;0,00618580113027604
"Sapajus_libidinosus";6,92033650017115;2,86380113670312;7,10901089080811;3,68921233846302;2,72929553918808e-05;2,07992719112005e-05;3,45469503297699e-05;2,60829215879628e-05;3,65348;3,66219198287071;91,2816115417596;0,00623475784817826
"Sapajus_xanthosternos";8,63669751907871;2,41591498606984;11,0377505316162;2,83166864579944;4,28700054779814e-05;1,71956859597153e-05;5,40219409868199e-05;2,15313368296019e-05;6,557255;3,45240904275196;91,2832585980106;0,00616319564938788
"Sapajus_cay";4,65102880094146;1,25380459404091;3,39209421096802;1,5199652421859;1,17480301440482e-05;5,39138582307371e-06;1,48720250980086e-05;6,83181169649495e-06;1,207505;1,27476209350947;91,2797375956097;0,00544640923647292
"Sapajus_flavius";4,69911141158571;1,30140047952014;3,57052217193603;1,63269575888353;1,23691423179665e-05;5,77936104913316e-06;1,56264461212396e-05;7,31352556764766e-06;1,2214;1,38123613961057;91,2797375956097;0,00545155771647351
"Sapajus_macrocephalus";6,70029337517115;2,82033080085352;7,85535089080811;3,48317609064699;2,95193894717671e-05;2,04635724655179e-05;3,70651931765717e-05;2,56483992027256e-05;4,255165;3,51399883363868;91,2816845352427;0,00651884246887066
"Sapajus_apella";5,27095580899468;1,52405171973933;4,76674903137207;2,04894405799701;1,69550593431795e-05;7,93959583227646e-06;2,1423915763587e-05;1,00206480984349e-05;2,147705;1,80559342356382;91,2801256422569;0,00545581294782108
"Sapajus_nigritus";5,87469273441484;1,88165322086958;5,35603715637207;2,1323266855561;2,01014163564389e-05;9,16761228825265e-06;2,54957715754443e-05;1,15737706962989e-05;2,49683;2,2769659516731;91,2807549897102;0,00567150647236931
"Sapajus_robustus";5,87469273441484;1,88165322086958;5,35603715637207;2,1323266855561;2,01014164114267e-05;9,16761019602614e-06;2,54957715952787e-05;1,15737707465363e-05;2,49683;2,2769659516731;91,2807549897102;0,00567150647236931
"Saimiri_vanzolinii";9,08807044870056;2,38784080735586;11,4153461254883;2,88493827377517;6,0831064611996e-05;2,04360064707537e-05;7,63871751032136e-05;2,55309610985604e-05;5,98711;3,27723291131266;91,2911255479335;0,00198467341906096
"Saimiri_sciureus";6,67873486536723;1,46852220105126;5,34024339080811;1,8207579613365;3,00756700808371e-05;7,96738653300255e-06;3,78706744595781e-05;1,003668293488e-05;2,37854;1,82356464648304;91,2897918959012;0,00147499650251443
"Saimiri_oerstedii";6,67873486536723;1,47365011841022;5,29525651580811;1,82014347936496;2,99720814953687e-05;7,89001377629873e-06;3,76711675876748e-05;9,94758927149413e-06;2,37854;1,82937188882975;91,2897918959012;0,0014774397801058
"Saimiri_ustus";7,66135986536723;1,81577061992106;8,32033865661621;2,23367839145266;4,22043965850646e-05;1,0931854322888e-05;5,30745536478495e-05;1,37235835328315e-05;4,3118;2,30424797370062;91,2902893920425;0,00161109388445117
"Saimiri_boliviensis";9,29869244870056;2,33258054460704;11,4545823754883;2,87845596523265;6,07395188610714e-05;1,93706773247591e-05;7,59277025061282e-05;2,41288047960973e-05;6,45384;3,22443217891382;91,2912849296862;0,00193132838123684
"Ateles_hybridus";5,74612158016482;1,8683376613562;5,84345993774414;2,02925661377772;2,83503401014963e-05;1,1434974320347e-05;3,54046125127744e-05;1,43326616469938e-05;3,294455;2,27738335273249;91,2967209852513;0,00450440653359576
"Ateles_geoffroyi";4,73753060794259;1,48584379905802;3,54528533210754;1,67982144132661;1,72175497911881e-05;8,12841231655994e-06;2,16929547758828e-05;1,02323122104828e-05;1,514135;1,63801792270755;91,2965129043046;0,0044314541453384
"Ateles_belzebuth";4,93898023790291;1,46593024926995;3,75700012512207;1,68107256725701;1,78977053794702e-05;8,00729441249552e-06;2,24406737767802e-05;1,00827902940372e-05;1,63117;1,61137043103789;91,2966336631796;0,00441564935997377
"Caipora_bambuiorum";6,90866767044259;3,35728301460986;7,14799150024414;5,0925631594246;3,50408813666989e-05;4,45322009317915e-05;4,38881015334562e-05;5,50275205882082e-05;3,80996;4,41505744808091;91,2992597221746;0,00567462391161029
"Ateles_fusciceps";6,72530273988704;1,97390139800098;8,29563862548828;2,07042280025263;3,78754827728547e-05;1,25567403688153e-05;4,73149047584452e-05;1,56988540821829e-05;4,5084;2,49071106133388;91,2975621239925;0,00454888370454051
"Protopithecus_brasiliensis";6,87537895516482;3,49770002093974;7,18282587524414;5,06491104713502;3,39774005106222e-05;4,36019362176124e-05;4,26418074882609e-05;5,39740604212757e-05;3,785315;4,57179816338242;91,2997689169954;0,00579114766474922
"Ateles_chamek";5,56307138572037;1,24641224707166;4,90259621887207;1,39142471522862;2,53095436319573e-05;7,9704872350548e-06;3,17726684973713e-05;9,98021581964453e-06;1,70647;1,41843938517523;91,2973282327217;0,00436774186850757
"Ateles_marginatus";5,56307138572037;1,24641224707166;4,90259621887207;1,39142471522862;2,53095433434554e-05;7,97048754943729e-06;3,17726686187163e-05;9,98021662387415e-06;1,70647;1,41843938517523;91,2973282327217;0,00436774186850757
"Ateles_paniscus";6,6112498033791;1,72416912729722;8,13947237548828;1,94376912211185;3,61939003762407e-05;1,16759717018387e-05;4,52067403081793e-05;1,45799594846063e-05;3,89346;2,13095022442588;91,297781726119;0,00444444585089865
"Brachyteles_hypoxanthus";6,79667749683148;1,8561179008987;7,20234681274414;2,25822516005541;3,55650504298512e-05;1,39677560025049e-05;4,4728641088267e-05;1,74159528211292e-05;2,75198;2,30210007648978;91,3000462167724;0,00486036353019378
"Brachyteles_arachnoides";6,77531074980767;1,82418797406946;7,49529300048828;2,12005650704865;3,72592703414519e-05;1,38473064296448e-05;4,65856126746261e-05;1,72593304606076e-05;2,894745;2,27311795040719;91,3000553747213;0,00484091838130213
"Lagothrix_cana";5,67245297004577;1,55610899898794;4,84055934387207;1,85269839696966;2,29742995958331e-05;8,58243999066099e-06;2,88693205124063e-05;1,08185584099222e-05;1,880795;1,74368194628441;91,2984207074258;0,00475823362130959
"Lagothrix_lagotricha";5,41831962183148;1,550396761584;4,37199043762207;1,83038224897103;2,15056835346389e-05;8,75216376276737e-06;2,70298535567251e-05;1,10326530643915e-05;1,8099;1,63007143773647;91,2982097410393;0,00477425448874474
"Lagothrix_poeppigii";6,69850630040291;2,27053086513867;6,68634042205811;2,57501615391523;3,23936678317804e-05;1,45808041542242e-05;4,06347558763374e-05;1,82959849066503e-05;4,116485;3,0279998011119;91,2987387094838;0,00494355075098923
"Lagothrix_lugens";5,7562177111172;1,9158201388949;4,79907310165405;2,31902062741872;2,27239370613539e-05;1,15522687995013e-05;2,86116370826027e-05;1,45338326701528e-05;2,02602;2,42370525488462;91,298496906191;0,00482734854935878
"Oreonax_flavicauda";9,40469999683148;2,33085038817334;10,9026636254883;2,22280973337093;5,36216091732125e-05;1,64846449589387e-05;6,70494827347935e-05;2,05546491739767e-05;8,083205;2,63097469852964;91,3002547067398;0,00513698244072451
"Alouatta_pigra";8,60315853849815;1,94107342432889;10,5310379382324;2,0691541520111;6,5533691001215e-05;1,77502710203593e-05;8,16969881315443e-05;2,20213223421493e-05;4,402265;2,65201289133988;91,303762213171;0,00498147000595159
"Alouatta_palliata";8,60315853849815;1,94107342432889;10,5310379382324;2,0691541520111;6,55336909653163e-05;1,77502710253908e-05;8,16969881174698e-05;2,20213223464615e-05;4,402265;2,65201289133988;91,303762213171;0,00498147000595159
"Alouatta_guariba";8,57729962183148;2,44133574633608;10,5347842504883;2,81802429811827;5,29267825181641e-05;2,22783747179733e-05;6,61434214302316e-05;2,7637614534865e-05;6,993025;2,77425690450919;91,2996388706911;0,00483839303804959
"Alouatta_seniculus";4,62627642738704;1,04649337447795;3,87642708602905;1,30904449854369;1,61121305010109e-05;6,07044131840631e-06;2,02572256973032e-05;7,63516968012129e-06;1,770395;1,13297264721712;91,2960511070142;0,00372761326704149
"Alouatta_sara";4,13615215754577;0,764157261829284;2,36013151565552;0,854942827582171;1,1423323670756e-05;4,17733239999521e-06;1,43322705546479e-05;5,25189008692883e-06;0,65994;0,74626273650594;91,2959365254673;0,00366354608559247
"Alouatta_arctoidea";4,13615215754577;0,764157261829284;2,36013151565552;0,854942827582171;1,14233226268042e-05;4,17731448923127e-06;1,43322704955042e-05;5,25189107046006e-06;0,65994;0,74626273650594;91,2959365254673;0,00366354608559247
"Alouatta_caraya";6,78915531627593;1,92998522672253;8,00516806274414;2,15964237663149;3,60936108128965e-05;1,40979200101967e-05;4,53203771023631e-05;1,76258374913255e-05;5,036065;2,16280517436565;91,2977764208541;0,00424497786476432
"Alouatta_macconnelli";5,54952915718502;1,56012059377024;5,82576075012207;1,77787607532795;2,58863512544425e-05;1,06646695001559e-05;3,25003349701594e-05;1,33845635900848e-05;3,453355;1,72932854099676;91,2967917012519;0,00395103099921958
"Alouatta_discolor";5,00480207421244;1,61082110310148;4,02865732040405;2,02954223440957;1,89897377351914e-05;9,43316159070359e-06;2,39131745763992e-05;1,18396904590175e-05;1,65507;1,89638662179339;91,2970837249185;0,0042061157702701
"Alouatta_ululata";5,08411078849815;1,75521757080666;3,92242115631104;2,09003821381683;1,99189750284228e-05;1,00043831635843e-05;2,49753306821532e-05;1,25547369468491e-05;1,48933;2,15007403638975;91,2973002538158;0,00421733458086396
"Alouatta_belzebul";5,08863962183148;1,65415080045473;4,21132130477905;2,00514220257807;2,1062073567681e-05;9,02263085925768e-06;2,64974276877661e-05;1,13430249944088e-05;1,74365;2,04569394953725;91,2973015091751;0,00419266177473005
"Alouatta_nigerrima";7,16046853849815;2,04794808344537;8,00765806274414;2,24326745047088;3,81687341131417e-05;1,41724798943184e-05;4,7910107536389e-05;1,77045224607718e-05;5,322175;2,3372096778838;91,2982098756646;0,0044059234443221
"Callicebus_donacophilus";4,86836600470489;1,81699055473547;3,72302197662354;2,03663482001807;1,40006478166718e-05;8,37326112918687e-06;1,76222773385663e-05;1,05880178745629e-05;1,66661;1,78797313810643;91,2989619524953;0,0136215224965715
"Callicebus_pallescens";4,86836600470489;1,81699055473547;3,72302197662354;2,03663482001807;1,40006471838486e-05;8,37326519458451e-06;1,76222773377725e-05;1,05880180600761e-05;1,66661;1,78797313810643;91,2989619524953;0,0136215224965715
"Callicebus_modestus";6,00444785602637;2,423512732624;6,01938668762207;2,72214693951003;2,04306016360401e-05;1,41184578201218e-05;2,56942115237414e-05;1,77552919049123e-05;3,33559;2,76300066041748;91,2995529446064;0,0138368822447118
"Callicebus_olallae";5,94383892875365;2,19382262663005;5,87853545318604;2,44973757761731;2,09686373472066e-05;1,22967020660889e-05;2,64585901659081e-05;1,54987538567634e-05;2,878955;2,43623711167081;91,2994993800377;0,0137210600783557
"Callicebus_oenanthe";5,63580021771469;2,3200885827188;5,58049419540405;2,6654332805115;2,00404970485429e-05;1,39870022412179e-05;2,53487169940974e-05;1,75839138703031e-05;2,73665;2,54467846686542;91,2992379574687;0,0137555572718395
"Callicebus_caligatus";8,57076974022551;3,00878473822485;10,2338575628662;3,49078197071635;4,18486511942485e-05;2,21722057188254e-05;5,28703818109466e-05;2,7719809690992e-05;6,69764;3,68036783484345;91,3028688243869;0,0142539312429876
"Callicebus_ornatus";4,19462697929857;1,85291669300268;3,53232370704651;2,26328606265165;7,60498854870742e-06;8,62813714995893e-06;9,64939418945871e-06;1,08968939683541e-05;2,00479;2,01743555685968;91,292229606414;0,0123846997909127
"Callicebus_discolor";4,45997253469463;2,04625782490033;3,71546350196838;2,35453088762428;8,55778901878897e-06;9,23449079861147e-06;1,0864396813866e-05;1,16556641373809e-05;2,145625;2,24615561887614;91,2918010984394;0,0124975705166983
"Callicebus_cupreus";4,13016662930865;1,77137118627765;3,44867518947601;2,14693349268272;7,82784135063926e-06;8,80178555552025e-06;9,865241538658e-06;1,10681356086719e-05;1,859055;1,87235659403535;91,2919958094666;0,0123873246114493
"Callicebus_caquetensis";4,55207058103207;1,99399444801897;3,74920016212463;2,42890024868326;9,65828414171699e-06;1,1783704828194e-05;1,22231197496772e-05;1,48178451408266e-05;1,576245;1,87600446234619;91,2938285937232;0,0132368749673387
"Callicebus_dubius";5,5744652661046;2,26270228921862;5,82378032035828;2,63327282541391;1,46993957509705e-05;1,34219795316442e-05;1,85048653580365e-05;1,68663279708912e-05;3,33724;2,54526645356177;91,2953257914594;0,0132470850349755
"Callicebus_aureipalatii";4,31926937420329;2,00986702664954;3,28218137403488;2,39919027429222;7,42391587541417e-06;1,11687151061632e-05;9,41239875262414e-06;1,40735550433901e-05;1,621655;1,69519800364115;91,2920603730064;0,0136732565529164
"Callicebus_stephennashi";4,1581435374838;2,25986599125304;3,09860967287064;2,68618896204051;8,32223878605622e-06;1,26969802186676e-05;1,05059717241182e-05;1,59816065293451e-05;1,46713;2,12868437278146;91,2931382910307;0,0139263961528787
"Callicebus_lugens";4,66338310814151;1,89073604397211;4,03588550003052;2,23271752222593;1,0235833811426e-05;6,26399533926823e-06;1,2993966606982e-05;7,94245637175745e-06;1,9802;2,10102858090055;91,292902546733;0,0124601638809141
"Callicebus_lucifer";4,65732012025959;2,00541025880508;3,9352583008194;2,43293338892583;9,58411075787267e-06;7,76223686250277e-06;1,2133922148811e-05;9,81640043664082e-06;1,845965;2,23126431417433;91,2936997393243;0,0125010685977609
"Callicebus_torquatus";4,79178271182278;1,9926095694358;4,22156008987427;2,28898480521092;1,05519338724182e-05;7,84533763387739e-06;1,34065315954088e-05;9,9176985192698e-06;2,12931;2,16184353233534;91,2934724112502;0,0125637534610059
"Callicebus_regulus";4,44141786749823;2,07657992180953;3,66399635746002;2,44881122530129;9,53975766445876e-06;7,94386355852739e-06;1,20408494177919e-05;1,00491099560208e-05;1,71205;2,28151204043013;91,293142968616;0,0125447223076985
"Callicebus_medemi";4,49804025648368;2,25944669011478;4,06717971488953;2,56901049559314;1,00462795865706e-05;8,18978053920328e-06;1,27250589480482e-05;1,03593959545224e-05;2,046305;2,52272272341058;91,2936060384154;0,012593643638538
"Callicebus_purinus";4,46381868472937;2,31152896170759;3,67644461917877;2,66045386418816;9,21547029536343e-06;9,46143444650514e-06;1,16652580664339e-05;1,19427183675801e-05;1,586195;2,63009048738792;91,2934352486709;0,0126439345364713
"Callicebus_brunneus";9,71916790994497;2,72399390037832;11,4520927191162;2,82314632568075;4,3560953284545e-05;2,02460412384004e-05;5,47311556933739e-05;2,52554061844727e-05;8,699575;3,1737044848619;91,2999730963814;0,0132493469625112
"Callicebus_hoffmannsi";4,82977130646482;1,62897278569221;4,66240834770203;1,79986018983195;1,11191572379372e-05;6,37050956586774e-06;1,40729379724694e-05;8,0620218537552e-06;2,39388;1,63428071459302;91,2933789855942;0,0123953158583069
"Callicebus_baptista";5,09322804195331;1,61198747029351;4,76612700004578;1,79405572244664;1,16640147393767e-05;5,99614082216298e-06;1,4809775743128e-05;7,58090418715752e-06;2,31895;1,61971212772622;91,2934414697308;0,0123718628546696
"Callicebus_moloch";5,20172947513341;2,00115989821162;4,79379244537354;2,15939830534284;1,20150437524416e-05;9,71578853326625e-06;1,52060430895254e-05;1,22504989503396e-05;2,59589;2,19187169086712;91,2936981735551;0,0126040156068688
"Callicebus_bernhardi";4,82977130646482;2,27997788083149;4,04340075393677;2,6589558427058;1,07125594858844e-05;1,27780282565645e-05;1,35920548332946e-05;1,60595026712776e-05;2,0295;2,26514862256182;91,2946125758875;0,0127832894723982
"Callicebus_cinerascens";5,07058573987369;2,07235906408888;4,76937404693603;2,3456748209247;1,24763146860841e-05;1,00323425389133e-05;1,57691341082317e-05;1,26381601381164e-05;2,436695;2,27909294112687;91,2938516720974;0,0126459336634693
"Callicebus_nigrifrons";9,7812674781043;3,67391913264925;11,7149313757324;4,00829963881237;6,27560332485234e-05;3,54536501543091e-05;7,86283149173844e-05;4,40353388989836e-05;7,07481;4,64288177913209;91,3117447307494;0,0154599054730585
"Callicebus_personatus";7,83141674325581;2,83391156599787;8,39771237548828;3,14219781454205;4,36020343641917e-05;2,13660006195112e-05;5,4656172263568e-05;2,6771108532419e-05;3,97328;3,4589414738361;91,3105050068599;0,0150541852126829
"Callicebus_coimbrai";8,03904910689217;2,81074786238172;8,42111384399414;3,10491442582237;4,68239699909243e-05;2,06549728091822e-05;5,88835520165153e-05;2,58861833566433e-05;4,303905;3,45002616518442;91,3105540404733;0,0149955044843134
"Callicebus_melanochir";7,5605986801245;2,64257727412161;7,14139525024414;3,08731925225693;3,76429415801974e-05;1,8391206675577e-05;4,72078621260839e-05;2,31199793527341e-05;3,265965;3,04197629627948;91,310152361516;0,0149965864770998
"Callicebus_barbarabrownae";7,17877028871036;2,54979233491664;6,69982928161621;2,8974666669285;3,61342090532577e-05;1,82498043936128e-05;4,5143943258435e-05;2,29023783046909e-05;3,04973;2,89632772242121;91,3096721274224;0,0150479623186938
"Antillothrix_bernensis";11,6970130084073;3,03047469354593;13,5002616259766;3,67873517698703;0,000110047697237799;4,18131865870872e-05;0,000137016803092926;5,17248770825612e-05;6,164375;4,66260844056955;91,3300017621334;0,0127944499299409
"Xenothrix_mcgregori";11,2375638417407;3,40490248066208;12,5451191259766;4,10280725748028;0,000110047696305127;4,37780967685803e-05;0,000137016803158793;5,42484759214899e-05;6,252435;5,11794973431673;91,3309659192248;0,0129686151899039
"Insulacebus_toussaintiana";11,6933969478013;2,915399950554;13,2823696264648;3,49851531514915;0,000111758597311193;3,81118859531229e-05;0,000139290764882025;4,73304503884435e-05;7,151435;4,43366754352511;91,330346275939;0,0127768473445812
"Chiropotes_albinasus";8,05854494022551;2,84002571360505;8,72148928161621;3,65804763872493;5,86788765665598e-05;3,0207492119728e-05;7,37481392250897e-05;3,77208667200535e-05;4,4405;3,67794423777652;91,3319336760418;0,00486618124271896
"Chiropotes_utahickae";8,24777244022551;2,73818934210103;8,60321637573242;3,40155439058218;5,73529883739986e-05;2,69542484867257e-05;7,1696155735515e-05;3,36760175494743e-05;4,46562;3,56780939766302;91,3316987617904;0,00477333743054868
"Chiropotes_chiropotes";7,98081744022551;2,52921988853327;7,97994925048828;2,9471563769841;5,1136926279593e-05;2,21118554145404e-05;6,41099881419413e-05;2,76650667473866e-05;3,914455;3,18587614482163;91,3315022388956;0,00470816975957862
"Chiropotes_satanas";7,58982910689217;2,07977215961323;6,36088087524414;2,49759579557605;4,61874116017335e-05;1,82350544903361e-05;5,78408758948492e-05;2,28894096112703e-05;2,931365;2,35974548584555;91,3312088818384;0,00463111306481533
"Cacajao_hosomi";10,2948895235588;2,90331871342214;11,4882491259766;2,71239016560587;8,63938646968396e-05;3,0023304443615e-05;0,000107548593896589;3,74615510992171e-05;5,750775;3,90133827839614;91,3337164731607;0,00510660770074735
"Cacajao_calvus";10,2948895235588;2,90331871342214;11,4882491259766;2,71239016560587;8,63938633358479e-05;3,00233057423796e-05;0,000107548593854216;3,74615511050621e-05;5,750775;3,90133827839614;91,3337164731607;0,00510660770074735
"Pithecia_pithecia";8,87334160689217;3,29419521105942;9,71095887573242;3,6135789623434;6,84926835902347e-05;3,78076378449225e-05;8,54185336493432e-05;4,71248021014911e-05;3,89064;4,12073062469861;91,3321186237352;0,00556437029442969
"Pithecia_chrysocephala";8,87334160689217;3,29419521105942;9,71095887573242;3,6135789623434;6,84926798653679e-05;3,78076376070376e-05;8,54185336143645e-05;4,7124802104976e-05;3,89064;4,12073062469861;91,3321186237352;0,00556437029442969
"Pithecia_vanzolinii";7,89472910689217;2,74649696789922;8,23042575073242;3,5969038515359;5,69148708094755e-05;2,94658105959895e-05;7,11655977726943e-05;3,68684950264361e-05;3,922695;3,38714346467565;91,3314826024696;0,00497435667723632
"Pithecia_albicans";7,24531827355884;2,56761538203547;6,42420834411621;3,00129749518032;4,69247813710714e-05;2,48878624464232e-05;5,8563088646811e-05;3,12535196030485e-05;2,77426;3,03228664367608;91,3311865451895;0,00492115262973827
"Pithecia_milleri";7,73444610689217;2,98312106369384;7,67600106323242;3,70396854824755;5,49872817506311e-05;2,97802704517657e-05;6,86131816798776e-05;3,72516863373077e-05;3,936895;3,79723305405511;91,3315820519637;0,00501712507531662
"Pithecia_aequatorialis";9,46976077355884;3,2529950608783;11,9613991259766;2,95935094393462;8,51552990124937e-05;3,29172868805665e-05;0,000106314903770011;4,10765296780825e-05;6,46076;3,97011288240559;91,3319705539359;0,00530346711632951
"Pongo_abelii";7,6865928224425;1,07512838168176;10,4320270019531;1,07512838168176;0,000108134863946483;1,62644816652878e-05;0,000132826885717865;2,01280471766022e-05;3,058075;2,15025676336352;91,2181680800892;0,000368762950328682
"Pongo_pygmaeus";7,6865928224425;1,07512838168176;10,4320270019531;1,07512838168176;0,000108134861943988;1,62644813777251e-05;0,000132826885803184;2,01280471588873e-05;3,058075;2,15025676336352;91,2181680800892;0,000368762950328682
"Gorilla_gorilla";6,3277178224425;1,26523755359122;7,61352475097656;1,12708439514177;6,90671038670172e-05;1,49577501983894e-05;8,54582773343267e-05;1,85325355374653e-05;2,601485;1,85201362382018;91,2151158909278;0,00180362732717909
"Gorilla_beringei";6,3277178224425;1,26523755359122;7,61352475097656;1,12708439514177;6,90671042229644e-05;1,49577490055642e-05;8,5458277315471e-05;1,85325354392222e-05;2,601485;1,85201362382018;91,2151158909278;0,00180362732717909
"Homo_neanderthalensis";4,21968240577583;0,686408997786403;2,77592996887207;0,781833703037797;2,3167069451905e-05;5,13345737957239e-06;2,88169529299737e-05;6,41177660894347e-06;1,048575;0,862707589317475;91,2125945875493;0,00121330833380442
"Homo_sapiens";4,21968240577583;0,686408997786403;2,77592996887207;0,781833703037797;2,31670820694472e-05;5,13345685774315e-06;2,88169532634128e-05;6,41177661775801e-06;1,048575;0,862707589317475;91,2125945875493;0,00121330833380442
